Year,Name,College,POS,Height (in),Weight (lbs),40 Yard,Bench Press,Vert Leap (in),Broad Jump (in),Shuttle,3Cone,power_five,first_round
2012,Ronald Leary,Memphis,OG,74.88,315,5.23,30,29,104,4.91,7.87,0,
2012,Dontari Poe,Memphis,DT,75.5,346,4.89,44,29.5,105,4.56,7.9,0,
2007,Brandon McDonald,Memphis,CB,70.88,181,4.61,17,33,118,4.76,7.44,0,
2006,DeAngelo Williams,Memphis,RB,69,214,4.49,25,35.5,121,,,0,
2005,Albert Means,Memphis,DT,75.9,318,5.48,26,27,96,4.87,8.21,0,
2012,Shawn Loiseau,Merrimack (MA),ILB,72.5,244,4.74,19,32.5,109,,,0,
2017,Collin Buchanan,Miami (OH),OL,76.63,316,,23,25,97,4.75,,0,
2015,Quinten Rollins,Miami (OH),CB,71.13,195,4.57,14,36.5,122,4.28,7.1,0,
2015,Dawon Scott,Miami (OH),WR,71,194,4.54,,,,,,0,
2013,Zac Dysert,Miami (OH),QB,75,227,4.81,,,,,,0,
2012,Brandon Brooks,Miami (OH),OG,77,346,4.99,,,,,,0,
2007,Ryne Robinson,Miami (OH),WR,69.13,179,4.5,,35,123,4.21,6.71,0,
2006,Darrell Hunter,Miami (OH),CB,71.88,206,4.47,8,36,123,4.11,,0,
2006,Martin Nance,Miami (OH),WR,76.25,213,4.58,,33.5,112,4.08,6.91,0,
2006,Terna Nande,Miami (OH),OLB,72.13,232,4.55,41,39,124,4.11,6.97,0,
2005,Larry Burt,Miami (OH),DT,74,304,5.41,22,28,98,4.72,8.03,0,
2005,Alphonso Hodge,Miami (OH),CB,70.8,203,4.47,20,34,,3.99,,0,
2005,Joe Berger,Michigan Tech,OT,77.5,303,5.2,30,27,96,4.62,7.77,0,
2017,Jeremy Cutrer,Middle Tennessee State,CB,74,170,,,,,4.26,,0,
2008,Franklin Dunbar,Middle Tennessee State,OT,76.75,327,5.63,27,24.5,101,5.18,8.36,0,
2012,Amini Silatolu,Midwestern State (TX),OG,75.63,311,5.33,28,31.5,107,4.87,7.95,0,
2013,Brandon Williams,Missouri Southern,DT,73,335,5.37,38,29.5,102,4.91,8.09,0,
2007,Allen Barbre,Missouri Southern,OT,76,300,4.88,28,32,105,4.63,7.4,0,
2011,David Arkin,Missouri State,OG,76.75,300,5.31,25,29,103,4.63,7.6,0,
2010,Clay Harbor,Missouri State,FB,74.63,252,4.62,30,40,120,4.37,,0,
2014,Reggie Jordan,Missouri Western,FB,74.88,240,4.77,24,30,115,4.3,7.22,0,
2013,David Bass,Missouri Western,DE,75.88,262,4.84,20,30.5,111,4.33,7.07,0,
2012,Greg Zuerlein,Missouri Western,K,73,187,4.86,,,,,,0,
2007,Gijon Robinson,Missouri Western,FB,72.75,255,4.76,21,33,116,4.43,7.23,0,
2015,Neal Sterling,Monmouth (NJ),WR,75,238,4.63,,,,,,0,
2006,Miles Austin,Monmouth (NJ),WR,74.13,215,4.5,21,40.5,123,4.14,7.09,0,
2015,Matt Hermanson,Montana,FS,73,198,4.62,,,,,,0,
2015,Zach Wagenmann,Montana,DE,75,247,4.82,14,37.5,109,4.26,7.07,0,
2014,Jordan Tripp,Montana,OLB,74.75,234,4.67,22,37.5,120,3.96,6.89,0,
2012,Trumaine Johnson,Montana,CB,73.88,204,4.5,19,35.5,122,4.15,7.2,0,
2012,Caleb McSurdy,Montana,ILB,73.25,245,4.82,26,30,110,4.28,7.26,0,
2008,Kroy Biermann,Montana,OLB,74.88,246,4.87,29,31.5,112,4.56,7.08,0,
2008,Lex Hilliard,Montana,FB,71.13,231,4.69,,32,122,4.2,7.01,0,
2007,Josh Swogger,Montana,QB,76.5,237,5.14,,28.5,107,4.76,7.25,0,
2005,Justin Green,Montana,FB,71.38,251,4.91,23,31,106,4.21,7.24,0,
2005,Craig Ochs,Montana,QB,73.75,218,4.91,,28.5,101,4.13,7.03,0,
2016,Beau Sandland,Montana State,TE,76.5,253,4.74,23,35,124,4.33,7.1,0,
2011,Michael Person,Montana State,OG,76.5,299,5.07,21,28,108,4.5,7.44,0,
2006,Travis Lulay,Montana State,QB,74.38,216,4.74,,35,111,4.07,6.93,0,
2008,Chad Simpson,Morgan State (MD),RB,68.63,216,4.43,,32.5,124,,,0,
2005,Tommy Manus,Morgan State (MD),WR,75.88,222,4.61,,38,120,4.34,7.2,0,
2015,Brandon Wegher,Morningside (IA),RB,70,214,4.52,,,,,,0,
2011,Cecil Shorts,Mount Union (OH),WR,71.75,205,4.5,21,34.5,114,4.07,6.5,0,
2008,Pierre Garcon,Mount Union (OH),WR,71.88,210,4.44,20,36.5,125,4.19,6.9,0,
2014,Walter Powell,Murray State (KY),WR,71.38,189,4.63,10,31.5,120,4.23,6.7,0,
2010,Austen Lane,Murray State (KY),DE,77.75,276,4.84,,34.5,125,4.6,7.38,0,
2015,Joe Cardona,Navy,LS,74,242,4.91,30,33,,,,0,
2015,Cole Manhart,Nebraska-Kearney,OG,75,305,5.38,,,,,,0,
2006,Richie Ross,Nebraska-Kearney,WR,75.88,209,4.64,,37,120,4.29,6.95,0,
2006,Chris Denney,Nebraska-Omaha,WR,75,224,4.66,13,33,110,4.33,7.02,0,
2015,Cody Fajardo,Nevada,QB,73.5,223,4.63,,32.5,118,4.1,6.95,0,
2015,Charles Garrett,Nevada,CB,71,205,4.58,,,,,,0,
2015,Brock Hekking,Nevada,OLB,75,250,4.64,,,,,,0,
2015,Kyle Roberts,Nevada,OT,77,311,5.27,,,,,,0,
2014,Joel Bitonio,Nevada,OT,76.25,302,4.97,22,32,113,4.44,7.37,0,
2013,Chris Barker,Nevada,OG,74.63,305,5.25,29,27.5,99,4.77,8.09,0,
2013,Stefphon Jefferson,Nevada,RB,70.5,213,4.68,15,31,117,4.44,6.97,0,
2013,Khalid Wooten,Nevada,CB,71,210,4.53,17,33.5,117,4.18,6.95,0,
2012,Mike Ball,Nevada,RB,68.5,206,4.54,21,36,112,4.23,7.1,0,
2012,James-Michael Johnson,Nevada,ILB,73.13,241,4.6,23,37,124,4.37,7.34,0,
2012,Brandon Marshall,Nevada,OLB,73.38,242,4.72,28,30.5,108,4.09,7.05,0,
2012,Rishard Matthews,Nevada,WR,72.38,217,4.54,20,36,,4.19,6.88,0,
2012,Brett Roy,Nevada,DT,74.88,275,5,32,30.5,108,4.62,7.31,0,
2011,Virgil Green,Nevada,TE,75.38,249,4.54,23,42.5,130,4.4,6.9,0,
2011,Colin Kaepernick,Nevada,QB,76.63,233,4.53,,32.5,115,4.18,6.85,0,
2011,Dontay Moch,Nevada,OLB,73.38,248,4.4,21,42,128,4.38,7.09,0,
2011,Vai Taua,Nevada,RB,69.5,213,4.65,20,34.5,112,4.18,6.89,0,
2010,Jon Amaya,Nevada,FS,72.75,203,4.51,8,28,118,,,0,
2010,Kevin Basped,Nevada,DE,76.5,258,4.75,26,29,104,4.88,7.54,0,
2009,Marko Mitchell,Nevada,WR,75.63,218,4.43,9,32,116,4.33,7.04,0,
2008,Adam Bishop,Nevada,TE,76.88,248,4.98,21,27,113,4.28,7.14,0,
2007,Anthony Pudewell,Nevada,TE,76,250,5.07,15,25.5,101,4.41,7.31,0,
2007,Jeff Rowe,Nevada,QB,77.25,226,4.91,,29.5,114,4.42,6.72,0,
2005,Harvey Dahl,Nevada,OT,78.13,299,5.42,17,27,99,4.58,8.16,0,
2015,Brett Boyko,Nevada Las Vegas,OG,78.63,301,5.6,,25,103,4.75,7.91,0,
2015,Devante Davis,Nevada Las Vegas,WR,74.88,220,4.57,16,35.5,115,4.12,7.25,0,
2015,Tajh Hasson,Nevada Las Vegas,CB,73,198,4.48,,,,,,0,
2015,Robert Waterman,Nevada Las Vegas,C,74,290,5.23,,,,,,0,
2014,Tim Cornett,Nevada Las Vegas,RB,72.25,209,4.48,,34.5,124,4.26,7.01,0,
2013,John Lotulelei,Nevada Las Vegas,OLB,71.38,233,4.84,25,35.5,117,4.3,6.91,0,
2010,Jason Beauchamp,Nevada Las Vegas,ILB,75,244,4.89,21,39.5,120,,7.1,0,
2010,Joe Hawley,Nevada Las Vegas,C,75.25,297,5.21,35,26,105,4.73,7.5,0,
2008,Jeremy Geathers,Nevada Las Vegas,DE,74.13,256,5,29,28,105,4.49,7.28,0,
2007,Eric Wright,Nevada Las Vegas,CB,70.6,192,4.37,16,36.5,123,4.23,6.93,0,
2005,Jamaal Brimmer,Nevada Las Vegas,SS,73.4,216,4.87,16,32,108,4.63,7.78,0,
2005,Adam Seward,Nevada Las Vegas,ILB,74.3,248,4.61,33,36.5,120,4.11,7.16,0,
2015,R.J. Harris,New Hampshire,WR,73,191,4.68,,,,,,0,
2013,Jared Smith,New Hampshire,DT,75.38,302,5.08,28,32.5,115,4.39,7.2,0,
2015,SaQwan Edwards,New Mexico,CB,73,200,4.52,,,,,,0,
2010,Erik Cook,New Mexico,C,78,318,5.55,19,25,,4.99,8.24,0,
2009,Glover Quin,New Mexico,FS,70.75,204,4.5,22,38,119,4.43,7.39,0,
2009,DeAndre Wright,New Mexico,CB,71,198,4.52,17,34.5,122,4.44,7,0,
2008,Devin Clark,New Mexico,OT,75.63,305,5.36,25,21,94,5.03,8.38,0,
2008,Marcus Smith,New Mexico,WR,73.38,221,4.59,20,26.5,111,4.42,7.1,0,
2007,Quincy Black,New Mexico,OLB,73.63,240,4.48,24,41.5,124,4.34,6.86,0,
2006,Hank Baskett,New Mexico,WR,74.88,224,4.52,,35,119,4.17,6.79,0,
2006,Ryan Cook,New Mexico,OT,78.63,328,5.49,28,26.5,97,4.66,7.93,0,
2006,DonTrell Moore,New Mexico,RB,69.75,210,4.65,18,32,116,4.32,7.1,0,
2006,Terrance Pennington,New Mexico,OT,79.25,325,5.39,28,28.5,102,,,0,
2005,Claude Terrell,New Mexico,OG,74.3,343,5.41,27,24.5,88,4.75,8.17,0,
2015,Valerian Ume-Ezeoke,New Mexico State,C,74,305,5.45,,,,,,0,
2014,Austin Franklin,New Mexico State,WR,70.63,189,4.56,7,36,123,4.33,7.07,0,
2011,Davon House,New Mexico State,CB,72.5,200,4.44,14,33.5,109,4.12,6.65,0,
2009,Chase Holbrook,New Mexico State,QB,76.13,242,5.12,,27,108,4.65,7.93,0,
2015,Edmond Robinson,Newberry (SC),OLB,74.63,245,4.61,20,37,121,4.38,7.49,0,
2009,Lardarius Webb,Nicholls State (LA),CB,69.75,179,4.35,15,36.5,121,4.1,6.77,0,
2015,Lynden Trail,Norfolk State (VA),DE,78.63,269,4.91,24,32.5,117,4.48,7.32,0,
2010,Chris Bell,Norfolk State (VA),WR,74.13,211,4.5,15,35,117,4.35,6.76,0,
2009,Don Carey,Norfolk State (VA),CB,71.25,192,4.49,18,,,,,0,
2005,Howard Gilmore,Norfolk State (VA),WR,72,194,4.74,,36,113,4.44,7.56,0,
2012,Janoris Jenkins,North Alabama,CB,70,193,4.41,,33.5,121,4.13,6.95,0,
2017,Tarik Cohen,North Carolina A&T,RB,66.38,179,4.42,11,31.5,118,,,0,
2005,Junius Coston,North Carolina A&T,C,75.4,310,5.34,21,29.5,101,4.56,7.93,0,
2016,Ryan Smith,North Carolina Central,CB,71,189,4.47,18,36,122,4.09,6.88,0,
2017,Larry Ogunjobi,North Carolina Charlotte,DT,74.63,305,4.97,26,32,116,4.72,7.55,0,
2017,Matt Dayes,North Carolina State,RB,68.63,205,,18,28,109,,,0,
2006,Chris Kuper,North Dakota,OG,76.38,301,5.12,24,30,109,4.6,7.59,0,
2016,Joe Haeg,North Dakota State,OT,78,304,5.16,,27.5,111,4.47,7.47,0,
2016,Carson Wentz,North Dakota State,QB,77.25,237,4.77,,30.5,118,4.15,6.86,0,
2015,John Crockett,North Dakota State,RB,71.75,217,4.62,15,40,125,4.25,7.15,0,
2015,Kyle Emanuel,North Dakota State,OLB,75.25,255,4.77,27,34,120,4.25,7.1,0,
2014,Billy Turner,North Dakota State,OT,77,315,5.16,25,28,108,4.71,7.92,0,
2012,Paul Cornick,North Dakota State,OT,77.5,310,5.3,25,,,,,0,
2010,Pat Paschall,North Dakota State,RB,71.63,209,4.65,15,38.5,118,4.33,7.02,0,
2007,Craig Dahl,North Dakota State,SS,73.63,216,4.58,17,35,122,4.26,6.69,0,
2005,Rob Hunt,North Dakota State,C,75.8,301,5.02,31,34.5,107,4.48,7.53,0,
2015,Antonio Johnson,North Texas,OT,77,310,,,,,,,0,
2015,Cyril Lemon,North Texas,OG,75,317,5.34,,,,,,0,
2005,Adrian Awasom,North Texas,DE,76,279,4.93,23,32.5,107,4.4,7.57,0,
2005,Liam Ezekiel,Northeastern (MA),ILB,72.1,249,4.83,36,34.5,117,4.12,7.27,0,
2006,Reed Doughty,Northern Colorado,FS,72.5,209,4.68,15,37,121,4.17,6.66,0,
2005,Vincent Jackson,Northern Colorado,WR,76.75,241,4.5,,39,,,,0,
2017,Kenny Golladay,Northern Illinois,WR,75.75,218,4.5,18,35.5,120,4.15,7,0,
2017,Levon Myers,Northern Illinois,OT,77,309,,,,,5.06,,0,
2015,Da'Ron Brown,Northern Illinois,WR,72.13,205,4.54,17,37,120,4.11,7.04,0,
2015,Dechane Durante,Northern Illinois,FS,74,194,4.56,,,,,,0,
2015,Tyler Loos,Northern Illinois,OT,77,302,5.35,,,,,,0,
2014,Jordan Lynch,Northern Illinois,QB,72.13,217,4.76,,29.5,109,4.2,6.55,0,
2014,Jimmie Ward,Northern Illinois,SS,71,193,4.59,9,,,,,0,
2012,Chandler Harnish,Northern Illinois,QB,73.63,219,4.68,,32.5,112,4.15,6.78,0,
2009,Larry English,Northern Illinois,OLB,74.13,255,4.82,24,36,107,4.38,7.26,0,
2007,Doug Free,Northern Illinois,OT,78.25,324,5.21,22,30,111,4.53,7.38,0,
2007,Garrett Wolfe,Northern Illinois,RB,67.5,186,4.4,22,35.5,116,4.08,6.69,0,
2005,Josh Haldi,Northern Illinois,QB,74,215,4.68,,33,113,4.07,6.89,0,
2005,Dan Sheldon,Northern Illinois,WR,68.88,179,4.46,,,,,,0,
2016,Deiondre Hall,Northern Iowa,CB,73.63,199,4.68,,37,127,4.06,7.07,0,
2015,David Johnson,Northern Iowa,RB,72.63,224,4.5,25,41.5,127,4.27,6.82,0,
2015,Jack Rummells,Northern Iowa,OT,77,300,5.19,,,,,,0,
2015,Xavier Williams,Northern Iowa,DT,74,325,5.18,,,,,,0,
2011,Schuylar Oordt,Northern Iowa,TE,77.75,261,4.63,18,36,119,4.25,6.83,0,
2008,Brandon Keith,Northern Iowa,OT,77.25,343,5.28,31,26,,,,0,
2008,Chad Rinehart,Northern Iowa,OG,77,320,5.51,26,28.5,106,4.56,7.84,0,
2017,Collin Bevins,Northwest Missouri State,DE,78,285,,,,,4.39,,0,
2014,Brandon Dixon,Northwest Missouri State,CB,71.5,203,4.41,17,32.5,116,4.27,7.15,0,
2008,Xavier Omon,Northwest Missouri State,RB,70.75,228,4.62,17,31,112,,,0,
2005,Jamaica Rector,Northwest Missouri State,WR,69.75,186,4.5,17,36.5,119,4.13,6.78,0,
2015,Imoan Claiborne,Northwestern State (LA),CB,70,189,4.53,,,,,,0,
2015,Deon Simon,Northwestern State (LA),DT,76.38,321,5.12,35,29.5,105,4.76,7.92,0,
2012,Jeremy Lane,Northwestern State (LA),CB,73,190,4.52,,,,,,0,
2008,Demetrius Bell,Northwestern State (LA),OT,77,303,5.31,9,26.5,109,4.65,7.65,0,
2006,David Pittman,Northwestern State (LA),CB,71.25,182,4.49,14,36,128,4.23,,0,
2017,Tarell Basham,Ohio,DE,75.63,269,4.7,15,31.5,119,4.44,7.27,0,
2017,Blair Brown,Ohio,LB,71.5,238,4.65,,37,124,,6.92,0,
2015,Antwan Crutcher,Ohio,DT,73,297,5.18,,,,,,0,
2014,Travis Carrie,Ohio,CB,71.63,206,4.49,17,,,,,0,
2013,Eric Herman,Ohio,OG,76.13,320,5.25,36,28,95,5.09,7.99,0,
2012,LaVon Brazill,Ohio,WR,70.63,192,4.43,11,32.5,,,,0,
2010,Taylor Price,Ohio,WR,72.38,204,4.4,16,37,114,4.34,6.82,0,
2008,Kalvin McRae,Ohio,RB,69.13,203,4.76,,25.5,109,,,0,
2017,Zach Pascal,Old Dominion (VA),WR,73.75,219,4.55,14,36,126,4.29,7.11,0,
2015,Taylor Heinicke,Old Dominion (VA),QB,73,211,4.76,,,,,,0,
2015,Reggie Owens,Old Dominion (VA),CB,73,189,,,,,,,0,
2005,Larry Brackins,Pearl River (MS),WR,76.38,205,4.65,,35,108,4.44,7.16,0,
2017,Alek Torgersen,Pennsylvania,QB,75,230,,,,,4.31,,0,
2014,John Brown,Pittsburg State (KS),WR,70,179,4.34,,36.5,117,4.12,6.91,0,
2015,Kyle Loomis,Portland State (OR),P,73.63,221,5.08,,,,,,0,
2012,Dustin Waldron,Portland State (OR),OT,77,305,5.23,29,26,103,4.75,7.93,0,
2011,Julius Thomas,Portland State (OR),TE,76.63,246,4.64,16,35.5,111,4.31,6.96,0,
2005,Tony Curtis,Portland State (OR),TE,77.38,269,4.97,21,,115,,,0,
2015,Jerry Lovelocke,Prairie View A&M,QB,76.5,248,4.99,,31.5,113,4.51,7.3,0,
2012,Justin Bethel,Presbyterian (SC),FS,71.63,200,4.52,19,39.5,131,4.3,6.79,0,
2015,Quinn Epperly,Princeton,QB,73,218,4.89,,,,,,0,
2014,Caraun Reid,Princeton,DT,74.13,302,4.91,20,26.5,104,4.58,7.59,0,
2015,Addison Richards,Regina (Canada),WR,76,209,4.67,,,,,,0,
2012,Akiem Hicks,Regina (Canada),DT,76.63,318,5.21,26,31.5,108,4.86,7.75,0,
2015,Lyle McCombs,Rhode Island,RB,68,171,4.57,,,,,,0,
2015,Bryce Callahan,Rice (TX),CB,69,184,4.49,,,,,,0,
2015,Christian Covington,Rice (TX),DT,74.38,289,5.09,,,,,,0,
2015,Jordan Taylor,Rice (TX),WR,76,204,4.54,,,,,,0,
2014,Phillip Gaines,Rice (TX),CB,72.38,193,4.38,11,36.5,122,4.04,6.62,0,
2013,Vance McDonald,Rice (TX),TE,76.13,267,4.69,31,33.5,119,4.53,7.08,0,
2012,Scott Solomon,Rice (TX),DE,75,262,4.88,34,35,124,4.25,7.17,0,
2011,Cheta Ozougwu,Rice (TX),DE,73.63,247,4.84,26,34.5,119,4.31,7.06,0,
2009,James Casey,Rice (TX),FB,75,246,4.74,28,36,111,4.48,7,0,
2009,Jarett Dillard,Rice (TX),WR,70.25,191,4.52,13,42.5,129,4.41,7.1,0,
2005,Terry Holley,Rice (TX),SS,73.3,211,4.68,24,37,115,,,0,
2014,Kerry Wynn,Richmond (VA),DE,77,266,4.97,31,34,113,,7.11,0,
2012,Aaron Corp,Richmond (VA),QB,75.5,215,4.61,,31.5,106,4.3,7.03,0,
2011,Martin Parker,Richmond (VA),DT,74.13,303,4.95,22,29,104,4.57,7.56,0,
2011,Justin Rogers,Richmond (VA),CB,70.5,180,4.45,14,33,114,4.2,7.21,0,
2009,Lawrence Sidbury,Richmond (VA),DE,74.38,266,4.53,28,35,120,4.43,7.46,0,
2008,Arman Shields,Richmond (VA),WR,72.75,194,4.4,19,37.5,128,3.96,6.67,0,
2015,DeAndre Carter,Sacramento State (CA),WR,68,186,4.48,,,,,,0,
2015,Garrett Safron,Sacramento State (CA),QB,73,200,4.76,,,,,,0,
2014,Jeff Janis,Saginaw Valley State (MI),WR,74.88,219,4.42,20,37.5,123,3.98,6.64,0,
2015,Keshawn Hill,Sam Houston State (TX),RB,70,211,4.59,,,,,,0,
2014,Tim Flanders,Sam Houston State (TX),RB,68.63,207,4.75,20,32,112,,7.07,0,
2013,Dax Swanson,Sam Houston State (TX),CB,70,186,4.56,15,33,122,,,0,
2009,Rhett Bomar,Sam Houston State (TX),QB,74.25,225,4.7,25,,106,4.06,6.91,0,
2005,Dustin Long,Sam Houston State (TX),QB,74.5,208,4.69,,30.5,108,4.08,6.77,0,
2016,James Bradberry,Samford (AL),CB,72.75,211,4.5,16,36,124,4.21,6.91,0,
2015,Jaquiski Tartt,Samford (AL),SS,73,221,4.53,,,124,,,0,
2013,Nicholas Williams,Samford (AL),DT,76.5,309,4.94,28,33,111,4.65,7.55,0,
2012,Corey White,Samford (AL),SS,73,206,4.53,15,37.5,126,4.22,6.72,0,
2005,Efrem Hill,Samford (AL),WR,72.5,179,4.64,,37.5,123,4.07,7.42,0,
2008,Josh Johnson,San Diego,QB,74.75,213,4.53,16,33.5,110,4.42,7.56,0,
2017,Daniel Brunskill,San Diego State,OT,77.13,273,,17,28,106,4.84,7.9,0,
2017,Damontae Kazee,San Diego State,CB,70.25,184,4.54,11,34,124,,,0,
2017,Donnel Pumphrey,San Diego State,RB,68.25,176,4.48,5,33.5,117,4.46,,0,
2017,Nico Siragusa,San Diego State,OG,76.38,319,5.35,28,32,110,4.56,7.71,0,
2016,Darrell Greene,San Diego State,G,74.75,321,5.2,28,21.5,98,4.98,8.07,0,
2016,Pearce Slater,San Diego State,OT,78.75,329,5.42,17,23,92,5.12,8.36,0,
2015,Terry Poole,San Diego State,OT,76.75,307,5.09,25,31,113,4.66,7.9,0,
2015,Ezell Ruffin,San Diego State,WR,71.63,218,4.68,17,27.5,110,4.58,7.35,0,
2014,Nat Berhe,San Diego State,SS,70.5,193,4.71,15,35.5,116,4.22,7.08,0,
2013,Gavin Escobar,San Diego State,TE,77.88,254,4.84,,32,114,4.31,7.07,0,
2013,Leon McFadden,San Diego State,CB,69.63,193,4.54,10,34.5,119,4.27,6.81,0,
2012,Miles Burris,San Diego State,OLB,74.13,246,4.73,31,37.5,121,,,0,
2012,Ronnie Hillman,San Diego State,RB,68.75,200,4.42,17,37,,,,0,
2012,Ryan Lindley,San Diego State,QB,75.75,229,4.86,,29.5,108,4.45,7.52,0,
2011,Vincent Brown,San Diego State,WR,71.25,187,4.68,12,33.5,121,4.25,6.64,0,
2011,DeMarco Sampson,San Diego State,WR,74,204,4.69,14,,,,,0,
2008,Kevin O'Connell,San Diego State,QB,77,225,4.66,,31,113,4.38,7.01,0,
2008,Will Robinson,San Diego State,OT,77,297,5.27,22,19.5,,,,0,
2007,Antwan Applewhite,San Diego State,DE,74.88,250,4.76,25,35,115,4.36,7.5,0,
2006,Marcus Demps,San Diego State,FS,71.75,198,4.79,17,31,117,4.09,6.91,0,
2006,Freddy Keiaho,San Diego State,ILB,71.25,224,4.65,15,36,113,4.12,7.01,0,
2006,Jeff Webb,San Diego State,WR,74.13,211,4.43,,37,126,4.08,6.81,0,
2005,Kirk Morrison,San Diego State,ILB,73,235,4.69,25,,,4.31,,0,
2005,Marviel Underwood,San Diego State,FS,70.3,205,4.52,19,38,116,4.21,7.12,0,
2016,Tyler Ervin,San Jose State,RB,69.88,192,4.41,17,39,130,,,0,
2016,Jimmy Pruitt,San Jose State,CB,71.63,198,4.73,19,32,117,,,0,
2016,Cleveland Wallace,San Jose State,CB,70.75,188,4.68,,35.5,123,,,0,
2015,David Peterson,San Jose State,C,75,295,5.32,,,,,,0,
2015,Travis Raciti,San Jose State,DT,76,288,5.11,,,,,,0,
2014,Bene Benwikere,San Jose State,CB,70.75,195,4.63,10,40.5,122,4.38,6.94,0,
2014,David Fales,San Jose State,QB,73.63,212,4.99,,28,102,4.5,7.55,0,
2013,David Quessenberry,San Jose State,OT,76.88,302,5.08,25,29.5,112,4.45,7.49,0,
2012,Duke Ihenacho,San Jose State,SS,72.13,213,4.67,20,35,122,4.22,6.78,0,
2010,Justin Cole,San Jose State,OLB,75.13,242,4.76,22,34.5,117,4.42,7.13,0,
2010,Carl Ihenacho,San Jose State,OLB,75,245,4.86,20,,,,,0,
2010,Kevin Jurovich,San Jose State,WR,70.63,182,4.49,14,,,,,0,
2009,Coye Francies,San Jose State,CB,72.38,185,4.63,24,36,123,4.24,6.81,0,
2009,Jarron Gilbert,San Jose State,DE,77.25,288,4.81,28,35.5,119,4.56,7.7,0,
2009,Christopher Owens,San Jose State,CB,69.75,181,4.44,14,34.5,110,4.16,6.93,0,
2008,Dwight Lowery,San Jose State,CB,71.13,201,4.69,16,33.5,116,4.38,7.31,0,
2008,Adam Tafralis,San Jose State,QB,73.13,221,4.85,,32,108,4.33,7.14,0,
2007,James Jones,San Jose State,WR,72.75,207,4.58,22,34,119,4.2,7.06,0,
2017,Billy Brown,Shepherd (WV),WR,75.38,254,4.7,23,29,118,4.14,,0,
2014,Howard Jones,Shepherd (WV),OLB,74.5,235,4.6,21,40.5,123,4.41,7.16,0,
2017,Jordan Herdman,Simon Fraser (Canada),LB,71,238,,,,,,,0,
2015,Lemar Durant,Simon Fraser (Canada),WR,73,231,4.59,,,,,,0,
2011,Brandon Fusco,Slippery Rock (PA),C,76,306,5.18,26,28.5,108,4.43,7.29,0,
2017,Gerald Everett,South Alabama,TE,74.75,239,4.62,22,37.5,126,4.33,6.99,0,
2015,Brandon Bridge,South Alabama,QB,76.38,229,4.72,,33,110,4.37,7.18,0,
2015,Wes Saxton,South Alabama,TE,75.38,248,4.65,,36,119,4.49,7.29,0,
2017,Javarius Leamon,South Carolina State,OL,78.75,332,,22,23.5,,,,0,
2016,Javon Hargrave,South Carolina State,DT,73.38,309,4.93,29,34.5,109,4.7,7.9,0,
2016,Temarrick Hemingway,South Carolina State,TE,76.88,244,4.71,18,30.5,115,4.31,6.88,0,
2012,Christian Thompson,South Carolina State,FS,73,211,4.42,18,31.5,122,4.13,7.33,0,
2014,Tyler Starr,South Dakota,OLB,76.13,250,4.95,24,32,115,4.15,6.64,0,
2012,Tom Compton,South Dakota,OT,76.88,314,5.01,20,30,108,4.6,7.59,0,
2015,Zach Zenner,South Dakota State,FB,71,223,4.6,25,41,121,4.14,7.08,0,
2017,Rodney Adams,South Florida,WR,73.25,189,4.44,8,29.5,125,4.28,6.98,0,
2017,Marlon Mack,South Florida,RB,70.75,213,4.5,15,35.5,125,4.22,,0,
2015,Reshard Cliett,South Florida,OLB,74,221,4.67,,,,,,0,
2015,Andre Davis,South Florida,WR,73,207,4.55,,,,,,0,
2015,Chris Dunkley,South Florida,CB,71,182,4.46,,,,,,0,
2015,Quinterrius Eatmon,South Florida,OT,77,313,5.37,,,,,,0,
2015,Marvin Kloss,South Florida,K,71,196,4.94,,,,,,0,
2015,Mike McFarland,South Florida,TE,77,260,4.82,,,,,,0,
2015,Darrell Williams,South Florida,OT,76,301,5.23,,,,,,0,
2014,Aaron Lynch,South Florida,DE,77,249,4.76,18,,,,,0,
2014,Tevin Mims,South Florida,DE,76,260,4.95,17,27.5,116,,,0,
2013,Sam Barrington,South Florida,ILB,72.88,246,4.91,22,32.5,117,,,0,
2013,Cory Grissom,South Florida,DT,73.38,306,5.31,22,27.5,97,4.81,7.79,0,
2013,Kayvon Webster,South Florida,CB,70.5,195,4.41,14,35,125,,,0,
2012,Darrell Scott,South Florida,RB,72.13,231,4.68,,31.5,,,,0,
2011,Terrell McClain,South Florida,DT,73.63,297,4.98,29,28,104,4.56,7.48,0,
2010,Nate Allen,South Florida,FS,72.5,207,4.5,16,,,,,0,
2010,Carlton Mitchell,South Florida,WR,74.88,215,4.46,16,36,122,4.55,6.96,0,
2010,Jerome Murphy,South Florida,CB,72.25,196,4.5,16,38,127,4.05,6.87,0,
2010,Jason Pierre-Paul,South Florida,DE,76.75,270,4.71,19,30.5,115,4.67,7.18,0,
2010,George Selvie,South Florida,DE,76.38,252,4.93,24,30.5,109,4.63,7.48,0,
2010,Kion Wilson,South Florida,ILB,73,239,4.87,27,36.5,123,4.53,,0,
2009,Taurus Johnson,South Florida,WR,72.25,206,4.49,18,35.5,121,4.24,7.37,0,
2009,Tyrone McKenzie,South Florida,OLB,73.63,243,4.76,27,,112,,,0,
2008,Mike Jenkins,South Florida,CB,70.25,197,4.43,18,34,117,4.4,7.21,0,
2008,Trae Williams,South Florida,CB,69,193,4.54,,29.5,110,,,0,
